,logpred
16693702,4.574017401072096
883375,4.290063237451999
7114767,3.6673209806769367
15856036,5.020218756062068
7156244,4.387075726591598
18615755,3.980673705975726
14430972,4.558248886341944
616585,4.238503156239676
20532328,4.806651865556205
17793341,4.280804212927623
17077694,5.281382654245619
5535112,4.481410116680451
8722970,4.451678742061232
9907307,5.555851710624052
16425680,4.832447379155297
16257743,4.214141945975192
1828227,4.641887180681347
7725197,3.91926825908472
20651312,5.356311723659601
7038137,4.545606656881078
15323539,5.4307037987307405
8370236,5.056558507952786
6425366,5.284128289414691
17865626,4.665059263960729
10978135,5.018774175260909
13376823,5.553229875333072
6357564,4.832761909040907
9139920,5.435290349316098
16237556,5.8377389885019575
6487298,4.989985058162361
20167264,5.541496517735787
18079889,5.08171976050311
6038510,6.071647052805466
5678579,4.540984353399552
11118704,5.182172096650954
17845723,4.3274082333705595
13784518,4.594931044495041
21057638,4.692953383483116
9215574,4.706656855698937
18497350,4.72941770146977
16754097,5.01597325461697
21173148,4.514395677589975
2738669,4.110922144690265
5241802,6.35506048124034
15676252,5.489142057770507
4541187,4.830621512759775
12020862,4.311987545189654
15461942,4.260548551496017
17810648,4.822513695185835
5188840,5.440783834272166
10963122,5.094667847049674
19176222,5.4521129481687
10692885,5.668373275075744
4163710,5.346980976877753
12914474,3.881846170057986
14595378,4.141546465860679
723560,5.0857710210789975
253475,5.2290181948408465
8191155,4.363059594187637
5295676,4.127583174103103
4164410,5.667311303026119
5709365,4.19827432680068
3101761,4.561247140880719
12052042,4.921841624600358
14698472,3.8339280998960925
18415088,5.418922406935082
10015195,5.194591396195915
74758,4.65652088000261
13405543,4.03924257184008
12833258,4.2760563631933115
20763758,5.9739845585823765
8563124,5.358648800930016
7048398,3.99691991644947
18224356,4.019901420279121
16395460,4.711304790773906
1077343,4.125211411278887
10882844,5.4845230157593505
9770041,4.757573771047499
16071273,4.521954653791341
3571021,5.077635564348252
12041767,5.005941217829729
19749207,4.905456346341209
5989890,4.242416720772647
15181510,5.145257871310725
4276207,6.114100090277583
2975715,4.345999879633224
14963693,4.778627304692082
17533272,3.137979159653252
13047915,5.243694141961884
7456166,4.126555962550122
5078828,4.276616575771905
13888129,5.645215036124582
8208892,4.737680142971828
8472766,5.032310476651741
9480551,5.314993199518081
18138124,4.019710065877601
15989092,5.334520940274326
15325610,4.386163187961557
20557646,6.084302430979437
16544641,4.77370215170584
731300,4.644441925507848
15087174,4.336790096447925
7918451,4.660811725840963
985377,3.23160882096161
15654768,4.37387929565607
15736953,4.4563248911986095
12866661,3.922096365935277
16256465,6.1127631386952235
14119171,5.093166281408699
8668932,4.595852973967855
17367403,4.311748980121908
14789619,4.723193930622792
16542406,5.193290102187963
16054491,3.2111585105828744
57901,5.480323179148343
4038794,4.5088834649055265
10340695,4.090834280094261
17544996,4.428623726145705
20228284,5.45402604010688
20076555,4.777629927097231
16113821,4.866583631266203
16361717,4.299968531614566
18347483,4.32417595777421
21187465,4.721703187751096
9525925,4.462894621586819
19784548,5.365486700092854
6376008,4.373641172010074
13972956,6.2298104393477605
16216577,5.146077299793995
16232652,4.78992937990024
7349855,4.402352218501022
9479795,4.849394827610556
15063266,3.9685135803755163
12401724,6.050062061241516
13345906,3.9764230168825274
14933499,5.067971722492161
19475198,4.623409126287883
2027723,4.130473024343599
16157905,4.596190517379062
13616798,4.607897832455705
4902444,4.8593833236753206
15543965,4.55661114132695
9330135,5.619371982627545
50032,4.941552333419658
7807786,5.7075572421754215
15578542,5.0011579286128685
243708,5.375383774343642
12211625,5.1317417653643504
20245872,4.995057058630979
20842166,4.5227464149116745
6038586,5.164187955396734
435774,4.778132507628015
13577207,3.8773564001139253
14982432,5.1037465134776605
15036658,4.521994930011369
20048792,4.578308192641155
18044559,3.5552866631424975
563887,4.0184753017971895
14524278,4.095618315775424
17807912,4.998676646363095
2777698,4.760914986244257
16498843,3.8576631630666167
17234634,4.6057410502909395
1231273,3.7279424879356937
11223328,5.674507972558954
12704199,5.110586011049676
13693588,5.888103084510622
4326261,4.753640625921928
15554376,4.77967958772657
15451190,4.258562767973806
12874658,5.086509484901973
16509078,5.269607186413634
13530650,5.122002144182978
5704888,4.764201593955191
10164454,5.0879983770281285
20514129,5.51693249800772
2345762,4.837251297504206
669808,3.9132958199377716
13247788,4.826990962740392
7144145,4.3520715739255325
14238448,4.651477506100668
1861474,5.760103062158873
19311466,5.756255441088839
18508470,4.662850072976806
14282247,5.509425634781884
8348832,3.9101295315794684
1080766,5.1838941207384766
18226037,5.165439439304636
6274181,4.079528084221953
11399981,4.974896197526762
9768765,4.58250737187194
19734101,4.84429656383369
20844800,6.044354070740993
17925997,5.307779621801
13601150,4.359259259757104
18949137,4.706365251779332
17778262,4.208691935751455
18448138,4.5906517436605
105802,4.8288671228659314
16488513,3.686750186717759
1696822,5.016210094990264
16821759,3.839993597449476
4968817,4.147739227631191
2848235,4.370202453607027
5091151,3.791582158202726
1143329,4.354980928454673
3544899,4.69858488604608
17982065,6.014397856696345
1099673,4.231061086906939
17863112,3.92394797809219
14281055,4.699855815294715
16983617,4.024912826415589
15020152,4.198336234161838
8536679,5.994238531284891
8439191,4.991700269968363
1604660,4.650983920025167
14950987,5.077039602308651
16826135,5.094040529512561
8307946,4.876802827468499
7471859,4.09343476106196
990703,4.155001428411217
10429806,4.779544654134065
12227988,4.591687695466569
2273019,4.213426499322344
17074689,4.328020760549031
820218,3.821720382214086
3095304,5.452501328934983
5029761,4.222011384780203
20819221,4.2117954369381
20767274,4.137823038236228
17138837,4.454331558771927
8609750,4.084069068272799
3125317,4.951917526210316
11063155,5.943260099778515
17304455,5.326004429903742
3421400,5.058475883674093
11969257,4.926390230761921
13866669,4.277545931266451
6132191,5.321733826075593
11943669,4.616014075515718
979730,4.777405382116177
19475210,4.030507466524661
10528090,4.737658324506697
10156960,3.9516190660749344
18414471,4.131642054512274
12742563,4.4900556918760195
19630358,5.234237665433254
7172400,5.226494612336416
20804747,6.270435475368905
19475897,5.203780423794906
7149931,4.394694270238825
15983444,4.944718617736087
6198807,5.643085717978689
13597896,4.605026011289829
8069094,4.348301381623616
13032418,4.232746623732822
1864439,4.974512967472083
10209471,4.541015790439531
12148726,5.608472313432642
17601960,4.719695120438618
3760824,4.839892379423385
7918422,4.5189009137564415
9088488,4.8125199947316295
13490372,4.1373933188663425
13942843,4.660133980922011
7328775,4.229726865740051
15873150,5.147621138354327
13906957,4.595221705790664
2815717,4.585995210511942
20495133,4.223593468968577
11068011,3.6819061686559937
18445639,4.51620591239877
16688641,4.277637351419614
17892447,5.326878900804009
16732266,4.426484834717682
7411768,4.128070756251434
347865,4.488862020537853
18005200,4.406003613367237
15580538,4.100125741468315
13562243,4.0308631299083
6781648,4.31209990803231
13831742,4.515581364359927
16162368,4.801296859420004
19698455,4.022359014775372
11143886,5.170285444045707
10329370,4.999648873735815
20968900,4.155233685915469
13860941,4.0186018231812275
14227537,4.725793620580348
573671,4.875086266264223
19532157,4.631238365196668
8475392,4.148223000102891
18804992,5.227600089309961
21112848,4.800759822481999
16756161,4.292003097935863
7235155,6.131946584339985
6714468,3.9174859335564807
4021957,4.190806413587918
1312673,5.228557487506564
15770459,3.8554361300895867
15508030,4.386873430191504
6898642,5.865624181769578
17152938,4.917597486436952
1344446,5.1453446772351485
17362878,5.006197346547703
17380103,5.105619782357695
13532311,4.198670862168982
9411082,4.916348626948666
6701026,4.680279297833697
1189407,4.389901044660916
9577006,4.016862673724474
862193,5.974061119527649
10021915,4.421176268423989
260672,6.0919474646121525
4061796,4.9397814509038955
17477005,4.867526906499338
11325431,6.075586036151958
15632098,5.076611178712427
15966727,5.96330983950469
14217625,4.50195529758164
6392343,4.840035756125217
1767037,4.228766887461927
234299,4.3822989432305075
9452993,5.448608583831928
5162305,5.1530563979918815
10614152,5.62640005622267
15998138,4.461712109569305
5868798,5.621305216596713
14518272,4.827057459042882
2037951,5.156824411740336
15622554,4.03330679589223
13066926,5.221501523556558
20582923,5.133933875767626
16157105,5.361108089877703
3559695,5.322290170042689
17382326,4.640513919945621
486751,4.67716200855437
16465572,4.545789470689376
16434745,4.327755546630616
8846583,6.085568138872621
16393660,4.5160508904784225
15968426,3.822999845256626
12254118,4.64771394349703
16424934,4.910345307708508
16236713,4.776024234373717
19118296,3.733352822893568
7116273,4.558482231383106
3522329,5.3198260769369785
349146,6.672632731218172
964952,4.637918676387088
241588,5.382702720300161
3737373,5.10982345187374
4420920,5.413408036128881
15329025,5.376319168093079
5194382,4.545707303920902
13261498,4.839571528438484
5745907,4.41371766130695
13354278,4.439094765374763
20707833,5.242089645418482
12360660,4.114736310002022
16722003,5.568602745777561
13016417,4.265078136143307
5697371,4.237244352999154
6575789,5.827854691404729
13066088,4.734123054730713
12253023,5.064333730844738
17776449,5.922979534288153
16781256,4.5733661316883945
12168670,3.8753688612867743
4885600,4.192956638511422
1726226,3.3638146918339893
4395490,4.361035511826861
6748645,4.799610358365163
3533669,4.562108750986348
19438593,5.262318406407003
15802719,4.101771990308396
12874603,4.9530424192859455
5990045,3.869658086486109
842697,4.4908406918156745
771436,3.9284149792349883
15251492,4.676731828851889
14252438,3.95661343611262
959229,5.0101501808950175
16809192,6.852956635321562
18617060,4.341073396856169
11508488,5.412007200424766
15021486,4.9155696297204905
11479812,4.810516627078548
3861713,4.503509225410006
917739,4.242983450608891
8506802,4.232990586102748
19877223,4.636776777566566
9049888,4.3053206551963115
18344698,4.815705136847765
11224245,4.4379900908727885
8593656,4.721407348751003
7367039,3.941493685066956
9255124,4.0194097531384925
5122927,4.007819594131076
3888623,5.296467027944436
9926377,6.004732852998172
4484366,4.421323820982074
17191666,5.211473304504081
12158060,3.922652643946944
9256035,4.561606382587522
4428854,4.141965863251143
12530488,5.005399374726935
20194272,4.23903207673782
20600247,4.08001948647038
9436168,4.20105845799088
8408465,5.21089784957671
16078776,4.171325909774653
6578251,4.114272688693983
7775186,5.200128558637616
1928570,4.592881799963682
14671706,4.372125803382613
13478868,4.1196706720248715
14319360,4.6558809356061115
9530131,5.082625431597785
6731445,5.214536506729224
15411960,4.563917802698281
17660732,5.210073851638653
13150401,4.590490415999177
18347330,5.175982017288617
3267889,5.525141625412056
18395316,4.661318503893186
13300113,4.618876584911325
898877,4.349852997815509
20124587,5.1381765010848275
5184566,4.1552412475880915
13282275,5.153441150145521
1336410,5.314737533286712
14450837,3.903312513460419
16293076,5.915821277299356
16360281,5.508815867151507
16390662,4.8386516060047695
14169465,3.881003840392734
12990926,3.891580066994297
13076524,4.205831873071745
3944625,4.89799820299406
435946,5.527294223299856
941,4.809308766002791
3912360,4.375920624935364
15603815,4.42055745256225
21092785,4.816600108905759
15938116,4.655210111379156
14357405,5.236936499534077
16895217,4.871848514053826
18020898,4.656343873227796
16529741,3.292628456850078
4194302,4.392896280962599
12913397,4.007816397106965
17142448,4.565836521383175
15564415,6.162419564533323
14915446,4.631886265899571
19571955,5.0215784184911385
16422897,3.9550071481890754
1217046,5.093626682585965
9483417,4.321808541747403
4576821,5.000139491013008
9116126,4.981260605455748
16355277,3.846568072045073
18184143,4.580894094254357
15704170,5.197906531229759
15240195,4.813774015549074
10182058,4.598018649415663
9028527,4.681941496312998
20493987,5.057283407866003
9081373,4.122110900328068
16705650,5.307334150104871
15849484,4.086011027424237
10853313,5.27424492102182
19887957,4.075697515134273
1106505,4.345630908271538
17403646,5.001471424738177
20243712,4.757377055076739
15874703,5.540250289037412
14731252,5.376502593349642
11378190,4.838214690557774
16379963,5.135429026036321
18079237,6.028942678713962
16443323,4.0658306548318714
12011721,4.349808881880058
5050255,4.049076248425554
14540369,4.539666449976991
16535678,6.420099064763708
16471501,4.534608331563097
9918897,4.674005873592025
6629501,4.125820817787378
15061867,4.647977459653381
11858355,4.3137720382360385
13186655,4.688674978036129
16203011,4.5918073474879435
14703787,3.8139285582554256
4750578,4.114064857751836
19009437,5.557456373204219
8612332,4.160645851992803
15484442,4.266031250706719
15238910,5.0105977814916445
17304633,4.838308339040172
2268950,5.1750775799920135
15981999,4.972460173754416
14088971,5.059924691411085
19979892,4.028158619380966
14807332,5.232222724228601
17329820,5.079112025445697
18360284,4.834287338838795
15453273,5.306978963169078
4112791,4.349601164562203
1728437,3.688861385989537
6832599,5.220202085515165
15885808,3.878048258654962
8741446,3.9980014599489313
581216,3.847814935005358
15857334,4.950851315710941
20913497,4.9190375327006155
19169515,4.251352727765896
15671751,5.432520533019381
16254675,5.645424924192146
9998879,4.7224732354402805
4734709,5.30028071474739
13082743,4.321091613342924
17139740,4.897063122086552
818030,4.898268831759539
8566525,4.9951464086710855
218383,5.923886731598855
16201897,5.615974084845464
13114437,4.570810125607471
17695233,4.5992841268329165
7513344,5.227447861738158
13678252,4.443545033123013
13379682,4.6591268791471165
12906679,5.478129016215569
16810515,4.278790361954563
4950807,5.4245080837478685
12202079,4.487122817481426
17737806,4.054007900220732
11868625,4.416983785360678
6188070,5.612318297899003
18471507,4.410203739892058
441166,4.045945711579486
12997241,3.967667327561434
16932097,5.204769524533923
3534522,5.615168164904857
14375533,4.608849041771711
17935958,4.347256204353525
9756236,4.6047913523551225
9756493,5.342822125783765
16664516,4.182404584936229
21042120,4.282825214903997
14713931,4.595064267039182
13725185,5.78471505111349
2461389,3.848503683495774
9392107,4.6683555742710094
10653196,4.115397128453764
4693119,5.338740047061927
4490643,4.975934965687798
17735928,5.268975692781153
17757111,3.841395795477416
9664867,5.0154132819081045
13890897,4.170285647384364
7458427,4.2365397233598205
12196647,5.364300739007793
16735857,4.1012412222666965
14982683,4.0527557935337715
19808524,3.8245140504922337
11911059,4.246238395796021
169480,5.272124641045991
18444352,5.154695198365159
10120206,5.110114828258901
16416279,4.052681936090801
3723355,4.2792706888847905
2301724,4.032122329117994
15040685,4.57187501425401
12798616,4.748036924728718
18276726,4.045640566298619
1460628,4.811905582487795
8866669,4.44889062158441
19770239,4.122456261479719
20467489,4.76234879892296
17965181,5.2655925395078
19803462,4.38073708537282
18373576,4.922647936237314
14981495,5.911953938647932
9425524,4.029812455230977
17159408,3.9904831909965117
19197445,4.213933340122785
19801310,4.341107574686149
4578471,4.857626464667153
17172606,4.657141914757327
19154786,5.642272361218941
14483019,5.521645735495856
17867446,4.167678594790504
15554297,5.4279845024846
11803893,4.699330783609994
18873722,4.1278627649911215
17622310,5.243534607446139
1634048,4.182362275091772
4900352,5.958234897293781
13429086,3.9899381013290536
7460185,4.731858314894962
9670576,4.506234290445813
2244103,4.631244856212263
14536674,4.225714147062235
4818422,4.680578481322339
5239419,4.306121115215965
6146839,4.180780533285387
15869288,4.551495716626811
12168587,4.50012303145906
17808419,5.094093011942119
11071981,5.1448344529466326
19700871,4.193035229276816
18307336,5.70421259800008
738686,4.2637303644941245
11377582,5.205351971662617
15035790,4.008810258261258
17255740,6.120486966921238
15297704,5.622764386526709
17654562,3.967215702937593
2153173,4.18027157271208
9481209,5.096027592475361
15701098,4.695711081078473
15361311,4.1875962920338425
11700807,5.62600821138069
10764929,4.4905339707007865
14807627,3.74017785194356
13099259,5.0077961373897075
17741392,3.7680085181056193
4785563,5.0378992268270455
16722202,5.193464575739566
5930824,4.164686941220023
8013052,4.036198869381981
16297222,4.385348524018034
11123868,4.432521348055309
1024102,4.67696806214133
4084669,4.6122121508950595
10802313,5.744163493089361
971069,5.241687112114301
10319579,5.0579375794054835
723583,4.645954298761724
8964884,4.654674308238629
13645107,5.798743279387262
17483564,4.834493483173247
16578883,4.73660782348848
7254864,4.2791347521339524
10366823,4.598037387942408
15874562,5.21774235302864
17448630,4.163508174471482
151356,5.392793815974941
6119206,4.636206678211479
16692626,5.965197390879456
12214284,4.1613955693520515
4720789,3.666661793300657
1688283,5.341356557881604
9923414,5.329908820394356
5389907,4.954907341530741
11462370,4.944777790294462
7462268,6.098279715888305
17475753,6.783909620449296
11373821,4.978544809727244
4925278,4.9382054527557315
20874763,5.061211154351469
19639373,4.005690782819486
32570,4.161807223202418
12070813,5.917103660981224
3533180,5.058076779070617
8842990,5.657820564737978
11888451,5.396813228840782
8460388,5.631470435449487
16177435,4.759437105923604
10858959,5.912540847023941
17025780,5.735960714234663
19456410,5.074674815484113
6784345,4.049704042234653
3350417,4.418537663097213
8953089,4.59648825555379
19858871,5.215522683722001
7931331,4.683124752345771
3321643,6.073206805964202
18822541,5.0948303311445375
6053855,4.3711235453310255
10022730,6.830394729226435
18328096,3.9219584966085614
16338697,5.137351256178485
4510513,3.9095293367643724
6410820,5.806090240252273
19019159,4.579042667973321
8288294,4.773415753902909
10961121,4.224322495878448
3293564,4.305152723645454
11756349,5.130369500508234
9577447,4.934971089757911
9420768,4.151524545056157
8454985,3.9922234864476436
1898173,5.710167480284419
14180937,4.139318504017077
3282814,4.780561759845776
20515889,4.6702958889234765
6515562,5.16880701404908
9776412,4.264824776428827
14168413,4.107953004008688
4074344,4.237360350175768
255996,4.958408297854679
20167804,4.594618855753425
4048708,4.846938532134781
1355744,4.012017169406324
14610140,4.049860897381695
9045502,4.7010125227031105
11902996,4.921746575766318
3052584,4.8109560268085385
2543343,4.766805597413648
20584605,4.319671157667994
18176949,5.24580643132775
6966691,4.885047129498142
19308779,4.4184001192991085
13028533,5.061972435003467
6186572,5.317886771164042
7329091,4.955418952846906
13511927,4.486554362693008
15919536,4.561350397944168
9808637,6.064277350656859
18524740,4.230999078883449
16308886,4.247629413317581
17731256,4.123900495552987
16673837,4.8186015723567035
21025058,5.316024627992756
8617920,4.093293742198327
17533911,4.881961100752157
17776095,4.881126113079907
15599662,4.960626299311084
20230917,3.960184230008648
18452150,6.672219120636784
15999405,4.140581805213878
3220368,4.574012597017425
14264684,4.988435347080789
9697876,4.783239942652404
20016901,4.678214741592858
4141906,4.370844217968074
562311,4.448853997395672
12912065,4.6796205448566015
16796255,5.169531296965111
20712310,4.692957785365332
15558473,4.826616909035744
7851294,3.9021859461696904
19011267,4.559109474899128
16283123,4.31034752061999
1570497,4.490227739712157
10054480,5.632255179614515
21147943,5.36589106568163
8826797,5.105540950330086
5720564,5.363222355345764
16533105,3.959630537243198
1231514,4.46814534816475
9471893,4.986166353257059
20587159,6.032901367612141
16621667,5.115994079961556
15213742,5.598854295377372
7764070,5.309525741300692
8353034,4.160883900967574
7604699,4.815271821915532
10679350,4.768284473181075
9415923,4.4844698717665965
17923217,4.774242616979472
1650470,3.915878355870265
13680539,4.950954798636549
8473523,3.9386824998272227
11336319,4.665631084324197
19318016,5.396797293972339
19950401,4.048057854306847
16415484,4.9425358194101126
5977406,5.117165513167614
11964327,4.116097366347581
20832952,4.5183662149356625
5920141,4.240677724569318
1025001,4.959297534242101
16214254,5.197814099631422
8992840,3.877133452308817
19429043,5.290833435137189
18456751,5.097957026619251
7988491,5.274700254907906
20167050,4.476561682504467
17902126,4.405107850581501
16788345,4.879872287977198
5748301,4.821456651158955
11592372,5.069174187959848
9413861,4.159632366125716
13101114,4.062891890403406
7998051,4.117125112991529
15749186,4.082380733489387
8969982,4.829238273210097
7621387,4.122688665082468
18096402,5.3003390780186
20207665,4.642449899905891
19071875,5.903552409733773
11722379,4.639641419784475
6226236,4.39660471522868
17655933,5.239628289793143
6609546,5.319498984452587
5265736,5.454117748908152
13673344,5.635075822680981
8624944,4.071765182567186
13686161,5.229277213791519
9193694,4.994013832033883
9943465,5.482404365154479
19415234,5.362355363726805
1478468,5.853340796083802
13589297,4.705662314500529
12568350,5.74714654446726
5729530,5.135960442596977
13426615,5.3686398127931545
381187,4.673593247193954
7615693,4.127934378241766
305211,4.550609551170648
10957871,5.750580431829291
17448180,5.155787059224879
13666641,4.5967380417352235
18686269,3.985295495947015
2305890,4.145035087630402
17495199,4.722637152084746
8612715,5.168670228166018
6461789,4.01670398037538
3738756,4.036150705277303
20137641,4.4442799616462985
18645286,4.076232768382139
18993398,4.874780241461515
8855457,4.917057322552806
18998597,4.055073250374061
5691265,4.898865437455753
10173750,4.187801584839915
10369307,4.423929069568153
19412140,4.828599051101351
14440587,4.312161244321511
12347410,4.00815873475479
2645878,4.119213594148396
6911261,4.003859394071994
20328682,4.738789444559509
13849313,4.023687706455896
19612068,5.203383627116588
14126225,4.2019946512177295
17906302,4.317653245858585
9937333,4.514861805170247
467634,5.6594044552572225
10591645,4.841567406886886
13994912,5.212352321603382
13275896,4.947302592088139
4445872,5.005897466199481
16610614,5.7093336258784015
2583074,4.488450101999491
5059964,4.336684243814188
2283304,5.017119825321673
14857073,4.6876184575280035
16560565,4.588044970000945
15343791,6.118129163382025
16188500,4.165803960750825
4858305,5.958462232419728
171776,5.223061978714323
16175923,4.7173629730953195
12954208,4.507784692454638
18669496,4.898046658955101
7939738,4.502614752706552
15109384,4.34539334099811
14821003,5.083540866647716
5347124,4.167205216556961
14353256,4.650562623670256
6303460,4.405354861700032
7068352,4.874048463208173
14769619,4.749080262388901
7782176,4.603188900190217
18597754,4.216455505864596
14507492,5.163694411186004
12290613,4.762472287309163
4299536,4.165705704756606
7561220,4.757121721217787
5647213,5.292849337078109
8446143,5.238871797105926
17075284,4.911178472205009
12343903,4.326179574540686
17011683,5.631777075223896
1583653,5.187924742994544
14853361,4.025789276147393
15941474,4.809759183247144
20806120,5.253268881561335
3979714,5.120710965863628
14757255,4.615196771817009
17543918,5.20168503287815
12763181,3.967957606005211
13814049,3.8770027838505476
13549611,4.510072980979292
14873290,3.7945333603053313
13343525,5.093157204176832
9112463,4.788302354809792
8150863,4.492639592091176
9345841,4.740745445491947
9790462,5.300166104481069
3757786,5.2884896951180265
15355696,4.240858610040092
17294950,5.358977504937916
3735175,5.556511961846971
19785875,4.4587395622848485
17122054,5.096304969890766
12643387,5.054983455001557
10115608,5.454408657698765
20150530,4.8254956705300724
4047091,4.956970210977955
4350995,4.853628709164553
17523505,4.462793741618079
10611728,4.213748539195523
14769652,3.1292590977230414
12018241,5.4714334182193864
1802246,4.564526100861243
13239181,4.8211621814229275
18765810,4.0373918404373095
1538312,4.438548689388668
14694071,3.9552300613671427
5202296,5.181233236758117
15780784,4.703457805192622
8506013,4.370634325262259
13141916,4.998872809153382
11257690,5.597108059390827
7902488,3.9801844382272393
18043127,4.672775202941214
9738044,4.351224584625444
5749161,4.39199157608357
15673267,4.11683537495892
18871062,4.941915646079342
14950882,4.906918498749737
17829947,4.926824886529693
9012148,5.175967590478159
5684919,4.01959235348153
15221305,5.329671025373388
6975441,3.930659629630822
8965848,4.361691927356492
14300750,4.664990115032703
15205271,5.084777909070133
19160879,4.740750323638249
12365454,5.753828181975341
182095,4.894002140175965
15524846,4.483199128000472
6031657,5.800484627471559
20855939,5.277345941635819
16456894,5.021737372698635
14199061,4.107115368433131
7774127,5.942091614072068
169532,4.848526822717709
14487727,4.896651400967462
72365,3.3797345033817576
5580917,4.781358494179652
16023048,4.04186149421394
20057036,5.351768134061661
20192971,3.8296562829896845
908923,4.512391799625447
18196411,4.346018880742804
18385413,5.4809861749476525
19314234,3.9009735607835725
14978332,3.9731243141596404
3121122,5.485760212789055
10522158,4.498318081326008
16320520,5.319980525904439
10247072,5.781245834765249
6892731,4.574206752695037
4494959,4.549941744966962
5363549,4.967927369667483
4694175,4.613671116834301
5352864,4.088774233177597
13715399,4.524455675005654
411336,4.185167792092459
12593655,5.236880924920657
12548231,4.3307481512478
14843147,4.094394010893573
18416075,4.6285027623586
11574820,5.153963143227563
1151582,4.436720644837766
20622865,4.412634833624396
10882267,5.244914204738878
585225,4.157961610091442
8453378,4.332277044142055
1935502,4.676588378298525
14840323,5.369674047110585
18472391,4.467769639014124
17419858,4.220154856643145
12608363,4.0293091373929295
657198,5.035585679220183
57156,4.853623305271362
19373388,4.153083455299671
13441847,5.112692175193487
13675336,4.719354159809043
407469,4.169918463074554
17460585,5.514795218555957
4498927,4.517408572426466
11637044,5.2407126135209605
13043361,5.488208596581903
6879092,4.83785347962976
18993115,4.577117655685847
16444225,4.248775347308638
4429527,5.514256441796057
435390,3.9943574305716445
16339268,6.258702021968125
14041728,4.646984831310466
16595351,5.191536390022772
4961949,4.168729370877825
15566664,4.296004290114303
6033608,5.8542403907301575
17717903,4.484081478528129
5395473,5.2881311252992935
6275745,6.388188696220221
20515919,4.271715220664979
9564045,4.906765637006048
8313948,5.005917502585895
2837146,3.668336349226842
3908094,4.931419585738919
3478199,5.058375882297966
6789756,5.367886629398445
4001011,5.261497957850212
10997872,4.203883806773666
9282032,5.284443530895118
16896129,4.9437035905469875
17530785,4.229012881136879
16965407,4.759041220680026
16144412,4.506752392025378
16027372,4.003078574575918
5464847,5.269551344194669
6832248,3.846511087665246
7806465,3.940757629994339
16706680,5.346574800847033
8208997,4.6851972325395534
17603991,3.9915916484030407
13923920,6.155827773206163
16674837,4.28315299224048
18348443,4.026313385512851
6188022,4.5222993029944085
12235111,4.6939139393648714
20089471,5.518531126461844
16589205,5.131195024998603
9844047,5.592753203480161
13191251,4.661376191518864
12987251,5.077864539154839
16338143,5.1482847759099375
6326959,5.1193141528301
16418900,6.06755048786631
6209704,4.791408535136451
6452409,4.173372732856539
11096888,5.360729381304178
4190301,5.709671845502606
9955765,4.696395026771636
10060448,4.075129372051913
15566336,4.103195098523202
15240065,4.88577890272131
9586718,4.701521811745362
1391982,5.251175365631505
15423639,4.785303399855476
1456498,4.819760070671873
8189821,4.852230899972531
12919971,5.081443298217745
566911,4.1990919244893945
20661577,4.93004630141453
9920254,4.55359264537493
4867876,4.110258031438423
17298614,4.6245780585708935
7832138,4.044686729659389
8734202,5.253067883330675
3104652,4.96133824788159
20958109,4.260545173988745
6748434,4.674861725793765
15732778,4.581494104079954
5919550,3.881792175125721
4880465,4.422922290362463
2397068,6.472798910026133
17345722,3.3520501737393333
6326865,4.243726883508294
232866,4.2825805008502345
1579196,5.228357405748743
13189052,4.632642305623586
13109381,5.271999327300804
18615446,4.873265680101849
16502013,3.936842115412277
12593135,4.802384200788524
4076998,5.388298630387527
2460303,6.26450977106026
16015368,5.348097249483692
16504435,4.863156222490422
20588184,4.4811100170487945
1498731,4.961496987221599
2932263,4.243615952661104
20326560,4.722666113515754
12309323,4.900820919703384
9713526,4.277870570750653
16457286,5.351165149141323
21110134,4.689889672503767
15432669,3.639944866478139
20996996,4.989326738974302
847591,5.453117061714357
824486,6.186334401343251
20047896,5.354388418684933
6120345,6.190005434338124
1455361,4.761001696254677
14918404,4.50671618164052
17831874,5.022268757728654
9429904,6.045643538689503
12117528,4.895393005798735
3438336,4.801062285207977
17224766,4.205186569934646
10344134,4.5671635797996855
8719969,5.157866053548632
9644386,6.009757804725455
13710241,5.492857580608304
16647849,5.16866943605683
5708195,4.472590656188894
2909461,4.583086222433439
15609075,4.768138905635181
120005,6.390268789454883
6762627,3.8816827124902713
12207465,5.166225392292536
2721629,4.540810132378105
6045917,4.405958533713785
13166141,6.038242762682005
16110083,5.2510729043794475
10176646,5.396129647595287
13151072,5.999606594681083
8934599,4.941347918501264
16116059,4.769802623841611
18142381,4.66772963447001
7682094,4.6776123887463275
17846155,4.933694139804681
11274181,5.588300826124585
14203178,5.645438296767374
12033412,4.643311928315396
7986902,4.529387382880953
7363801,5.788539593053928
5749839,5.523891160315541
20257125,4.792752152942625
16526927,4.54468812114542
11143683,4.746028575073641
15956155,4.43407700758529
12305565,4.193232228118719
20805606,4.2649529584446135
13494761,4.918960343424744
3882512,6.041844939499772
18614053,4.276076365994002
19413231,5.150748247250322
1217670,4.986268443322334
990130,4.170092095774285
3972278,4.727374744810861
3738315,4.7429473755469
14842759,4.512790132400009
4257529,4.5043304487508005
18259367,3.8592436195307838
16039662,5.720083783982088
11827785,3.6088035332846347
9714233,6.152593485510205
613818,4.480532027901282
1327886,4.811784949700383
6783518,4.959847718019366
5598429,4.139783060016804
18461278,4.224213174077939
15120048,4.448518962001123
8670561,6.018544666815122
7265253,4.530830736864278
